employee_id,exit_date,exit_reason,voluntary
217594,2021-04-30,Career Growth,True
217704,2021-09-19,Career Growth,True
217722,2021-01-06,Personal Reasons,True
217744,2021-07-18,Better Opportunity,True
217761,2021-10-31,Better Opportunity,True
217794,2021-11-22,Better Opportunity,True
217955,2021-07-08,Better Opportunity,True
218021,2021-12-25,Better Opportunity,True
218085,2021-03-29,Personal Reasons,True
218097,2021-03-22,Better Opportunity,True
218150,2021-08-24,Better Opportunity,True
218177,2021-07-07,Compensation,True
218264,2021-08-12,Better Opportunity,True
218267,2021-09-01,Better Opportunity,True
218298,2021-02-15,Better Opportunity,True
218317,2021-02-01,Better Opportunity,True
218349,2021-08-09,Better Opportunity,True
218424,2021-04-24,Career Growth,True
218425,2021-01-08,Compensation,True
218458,2021-03-17,Career Growth,True
218485,2021-09-17,Personal Reasons,True
218584,2021-05-06,Personal Reasons,True
218683,2021-07-14,Compensation,True
218709,2021-07-28,Personal Reasons,True
218738,2021-08-25,Compensation,True
218844,2021-12-11,Career Growth,True
218846,2021-12-25,Better Opportunity,True
219106,2021-10-14,Better Opportunity,True
219114,2021-11-16,Better Opportunity,True
219226,2021-02-03,Personal Reasons,True
219334,2021-03-11,Better Opportunity,True
219390,2021-02-04,Personal Reasons,True
219452,2021-06-06,Better Opportunity,True
219463,2021-04-03,Better Opportunity,True
219515,2021-11-30,Career Growth,True
219571,2021-09-19,Better Opportunity,True
219586,2021-03-12,Personal Reasons,True
219634,2021-05-17,Better Opportunity,True
219656,2021-05-18,Personal Reasons,True
219768,2021-03-30,Better Opportunity,True
219900,2021-11-23,Career Growth,True
219915,2021-09-05,Better Opportunity,True
219918,2021-05-19,Compensation,True
219937,2021-06-30,Personal Reasons,True
220008,2021-04-21,Better Opportunity,True
220327,2021-07-23,Compensation,True
220354,2021-12-19,Compensation,True
220519,2021-08-01,Performance Issues,False
220606,2021-05-24,Career Growth,True
220651,2021-12-25,Personal Reasons,True
220665,2021-09-18,Better Opportunity,True
220715,2021-04-06,Career Growth,True
220798,2021-04-22,Compensation,True
220858,2021-07-15,Relocation,True
220859,2021-05-09,Career Growth,True
220871,2021-12-19,Better Opportunity,True
220906,2021-04-20,Relocation,True
220982,2021-01-22,Personal Reasons,True
221012,2021-12-01,Career Growth,True
221047,2021-06-28,Compensation,True
221059,2021-12-07,Personal Reasons,True
221140,2021-09-26,Better Opportunity,True
221151,2021-07-25,Personal Reasons,True
221157,2021-10-04,Career Growth,True
221166,2021-09-21,Better Opportunity,True
221168,2021-02-21,Better Opportunity,True
221357,2021-06-23,Better Opportunity,True
221720,2021-08-17,Performance Issues,False
221721,2021-06-14,Career Growth,True
221766,2021-09-29,Performance Issues,False
221859,2021-01-28,Performance Issues,False
222024,2021-06-25,Career Growth,True
222209,2021-05-13,Career Growth,True
222519,2021-07-08,Better Opportunity,True
222601,2021-11-26,Compensation,True
222622,2021-12-19,Career Growth,True
222677,2021-12-13,Better Opportunity,True
222972,2021-10-26,Better Opportunity,True
223036,2021-12-08,Career Growth,True
223171,2021-10-07,Better Opportunity,True
223312,2021-10-11,Better Opportunity,True
223339,2021-12-19,Personal Reasons,True
223391,2021-10-12,Personal Reasons,True
223409,2021-07-17,Career Growth,True
223480,2021-11-23,Career Growth,True
223608,2021-01-17,Compensation,True
223630,2021-02-19,Personal Reasons,True
223636,2021-10-10,Better Opportunity,True
223677,2021-08-22,Career Growth,True
223714,2021-12-08,Better Opportunity,True
223826,2021-12-25,Better Opportunity,True
223957,2021-04-01,Better Opportunity,True
224000,2021-01-01,Better Opportunity,True
224042,2021-12-11,Compensation,True
224065,2021-08-06,Better Opportunity,True
224099,2021-06-23,Compensation,True
224127,2021-12-21,Career Growth,True
224168,2021-04-14,Better Opportunity,True
224252,2021-10-10,Personal Reasons,True
224275,2021-12-11,Personal Reasons,True
224279,2021-05-10,Relocation,True
224292,2021-07-04,Better Opportunity,True
224330,2021-12-15,Personal Reasons,True
224345,2021-08-18,Better Opportunity,True
224368,2021-01-11,Career Growth,True
224389,2021-01-26,Better Opportunity,True
224411,2021-06-03,Personal Reasons,True
224477,2021-09-23,Better Opportunity,True
224508,2021-12-16,Compensation,True
224599,2021-01-25,Personal Reasons,True
224621,2021-11-12,Personal Reasons,True
224646,2021-04-06,Personal Reasons,True
224809,2021-04-30,Career Growth,True
224872,2021-03-06,Career Growth,True
224878,2021-07-13,Compensation,True
224960,2021-09-25,Compensation,True
225074,2021-04-21,Better Opportunity,True
225114,2021-04-22,Performance Issues,False
225175,2021-10-03,Better Opportunity,True
225220,2021-10-12,Personal Reasons,True
225260,2021-02-20,Performance Issues,False
225297,2021-08-29,Personal Reasons,True
225328,2021-12-08,Career Growth,True
225385,2021-01-11,Better Opportunity,True
225612,2021-10-06,Better Opportunity,True
225660,2021-12-28,Better Opportunity,True
225729,2021-11-05,Better Opportunity,True
225758,2021-08-30,Better Opportunity,True
225885,2021-05-06,Relocation,True
225905,2021-07-31,Better Opportunity,True
225939,2021-05-10,Better Opportunity,True
226119,2021-05-24,Better Opportunity,True
226141,2021-01-18,Career Growth,True
226165,2021-09-16,Personal Reasons,True
226215,2021-07-19,Career Growth,True
226288,2021-07-28,Better Opportunity,True
226303,2021-03-16,Better Opportunity,True
226382,2021-11-07,Compensation,True
226555,2021-12-18,Better Opportunity,True
226562,2021-10-10,Better Opportunity,True
226651,2021-09-18,Personal Reasons,True
226722,2021-09-19,Compensation,True
226997,2021-09-01,Better Opportunity,True
227008,2021-10-19,Compensation,True
227086,2021-12-04,Better Opportunity,True
227252,2021-02-05,Career Growth,True
227269,2021-03-13,Better Opportunity,True
227273,2021-05-24,Better Opportunity,True
227403,2021-09-06,Better Opportunity,True
227446,2021-02-14,Performance Issues,False
227459,2021-08-03,Career Growth,True
227484,2021-12-27,Personal Reasons,True
227500,2021-11-15,Better Opportunity,True
227582,2021-10-29,Career Growth,True
227625,2021-12-01,Better Opportunity,True
227671,2021-09-12,Personal Reasons,True
227783,2021-11-13,Better Opportunity,True
227834,2021-03-28,Career Growth,True
227868,2021-11-26,Better Opportunity,True
227912,2021-11-16,Better Opportunity,True
228095,2021-06-20,Career Growth,True
228117,2021-11-16,Career Growth,True
228225,2021-09-09,Personal Reasons,True
228233,2021-11-30,Relocation,True
228313,2021-01-04,Better Opportunity,True
228402,2021-06-25,Personal Reasons,True
228419,2021-10-10,Career Growth,True
228447,2021-01-28,Personal Reasons,True
228572,2021-07-01,Better Opportunity,True
228663,2021-12-21,Personal Reasons,True
228707,2021-08-30,Career Growth,True
228726,2021-12-28,Better Opportunity,True
228769,2021-05-09,Better Opportunity,True
228839,2021-04-21,Compensation,True
229049,2021-02-15,Better Opportunity,True
229102,2021-05-31,Compensation,True
229273,2021-12-10,Personal Reasons,True
229394,2021-06-27,Compensation,True
229550,2021-12-26,Compensation,True
229581,2021-10-26,Career Growth,True
229872,2021-11-16,Personal Reasons,True
229963,2021-12-06,Better Opportunity,True
230080,2021-03-12,Better Opportunity,True
230137,2021-05-07,Better Opportunity,True
230230,2021-11-28,Compensation,True
230259,2021-02-23,Better Opportunity,True
230296,2021-09-04,Personal Reasons,True
230326,2021-02-22,Compensation,True
230360,2021-11-16,Better Opportunity,True
230419,2021-03-03,Better Opportunity,True
230453,2021-05-22,Better Opportunity,True
230458,2021-11-04,Career Growth,True
230569,2021-07-17,Relocation,True
230611,2021-07-20,Career Growth,True
230709,2021-04-06,Better Opportunity,True
230758,2021-01-29,Better Opportunity,True
230771,2021-11-09,Relocation,True
230953,2021-09-30,Career Growth,True
230990,2021-01-17,Compensation,True
230995,2021-12-29,Compensation,True
231044,2021-10-08,Better Opportunity,True
231089,2021-12-12,Compensation,True
231147,2021-04-12,Compensation,True
231166,2021-12-12,Compensation,True
231225,2021-12-09,Better Opportunity,True
231233,2021-09-05,Compensation,True
231287,2021-09-27,Career Growth,True
231311,2021-09-21,Personal Reasons,True
231345,2021-05-22,Better Opportunity,True
231349,2021-02-03,Better Opportunity,True
231453,2021-08-04,Relocation,True
231456,2021-06-13,Better Opportunity,True
231466,2021-05-12,Personal Reasons,True
231650,2021-12-10,Performance Issues,False
231817,2021-02-07,Career Growth,True
231932,2021-09-13,Performance Issues,False
231941,2021-09-10,Personal Reasons,True
231949,2021-09-12,Personal Reasons,True
231960,2021-06-25,Better Opportunity,True
231962,2021-09-11,Compensation,True
232089,2021-12-30,Better Opportunity,True
232098,2021-08-31,Career Growth,True
232167,2021-08-21,Career Growth,True
232184,2021-11-02,Personal Reasons,True
232186,2021-11-20,Personal Reasons,True
232271,2021-09-07,Career Growth,True
232294,2021-09-09,Career Growth,True
232346,2021-06-16,Personal Reasons,True
232355,2021-10-07,Better Opportunity,True
232419,2021-04-07,Higher Education,True
232428,2021-01-12,Personal Reasons,True
232488,2021-08-22,Compensation,True
232532,2021-01-18,Better Opportunity,True
232649,2021-01-07,Compensation,True
232827,2021-11-28,Compensation,True
232862,2021-09-16,Better Opportunity,True
232942,2021-11-06,Compensation,True
233010,2021-08-26,Better Opportunity,True
233111,2021-12-11,Better Opportunity,True
233208,2021-08-31,Higher Education,True
233240,2021-06-27,Career Growth,True
233335,2021-03-13,Better Opportunity,True
233370,2021-07-19,Compensation,True
233399,2021-12-29,Better Opportunity,True
233441,2021-02-10,Career Growth,True
233714,2021-11-28,Personal Reasons,True
233747,2021-10-02,Personal Reasons,True
233841,2021-11-21,Personal Reasons,True
233883,2021-06-02,Better Opportunity,True
233906,2021-01-08,Career Growth,True
233938,2021-06-14,Career Growth,True
234003,2021-12-02,Better Opportunity,True
234004,2021-02-26,Better Opportunity,True
234069,2021-05-25,Better Opportunity,True
234251,2021-07-22,Better Opportunity,True
234263,2021-04-16,Better Opportunity,True
234303,2021-06-21,Compensation,True
234305,2021-10-15,Personal Reasons,True
234349,2021-04-03,Personal Reasons,True
234407,2021-10-14,Relocation,True
234429,2021-03-25,Better Opportunity,True
234450,2021-11-24,Career Growth,True
234472,2021-10-22,Better Opportunity,True
234542,2021-04-03,Compensation,True
234648,2021-09-28,Better Opportunity,True
234684,2021-01-04,Better Opportunity,True
234706,2021-12-19,Better Opportunity,True
234737,2021-06-26,Compensation,True
234793,2021-01-02,Career Growth,True
234850,2021-09-12,Performance Issues,False
234952,2021-11-23,Better Opportunity,True
234980,2021-02-13,Better Opportunity,True
200026,2022-01-12,Relocation,True
200345,2022-06-18,Better Opportunity,True
200401,2022-10-03,Better Opportunity,True
200481,2022-03-01,Career Growth,True
200527,2022-02-07,Career Growth,True
200544,2022-10-10,Career Growth,True
200594,2022-09-29,Personal Reasons,True
200619,2022-05-03,Career Growth,True
200633,2022-02-28,Career Growth,True
200638,2022-07-22,Better Opportunity,True
200643,2022-01-22,Personal Reasons,True
200770,2022-05-14,Performance Issues,False
200793,2022-05-21,Personal Reasons,True
200838,2022-11-22,Compensation,True
200890,2022-09-16,Career Growth,True
200979,2022-10-09,Better Opportunity,True
200980,2022-03-27,Relocation,True
201137,2022-01-13,Compensation,True
201277,2022-06-30,Better Opportunity,True
201346,2022-01-22,Higher Education,True
201352,2022-04-13,Career Growth,True
201353,2022-11-11,Relocation,True
201467,2022-09-10,Better Opportunity,True
201479,2022-12-22,Better Opportunity,True
201492,2022-12-01,Better Opportunity,True
201501,2022-07-19,Career Growth,True
201576,2022-06-22,Better Opportunity,True
201586,2022-06-11,Career Growth,True
201717,2022-02-20,Personal Reasons,True
201748,2022-12-18,Personal Reasons,True
201788,2022-10-15,Career Growth,True
201802,2022-05-30,Better Opportunity,True
201859,2022-04-14,Better Opportunity,True
201876,2022-02-20,Better Opportunity,True
201960,2022-03-24,Personal Reasons,True
201971,2022-09-06,Performance Issues,False
201986,2022-12-11,Better Opportunity,True
202095,2022-11-27,Better Opportunity,True
202119,2022-11-11,Performance Issues,False
202140,2022-01-01,Better Opportunity,True
202186,2022-05-13,Performance Issues,False
202218,2022-11-02,Personal Reasons,True
202329,2022-11-03,Better Opportunity,True
202332,2022-08-06,Career Growth,True
202495,2022-10-21,Relocation,True
202512,2022-12-21,Relocation,True
202514,2022-12-27,Better Opportunity,True
202676,2022-10-28,Career Growth,True
202732,2022-11-07,Career Growth,True
202766,2022-07-19,Compensation,True
202789,2022-07-10,Compensation,True
202801,2022-02-11,Personal Reasons,True
202803,2022-07-10,Relocation,True
202921,2022-09-05,Better Opportunity,True
202982,2022-12-16,Career Growth,True
203117,2022-04-18,Career Growth,True
203173,2022-02-03,Personal Reasons,True
203240,2022-06-08,Compensation,True
203269,2022-05-01,Better Opportunity,True
203296,2022-07-16,Better Opportunity,True
203355,2022-03-06,Career Growth,True
203449,2022-08-21,Better Opportunity,True
203468,2022-02-17,Relocation,True
203514,2022-03-09,Career Growth,True
203527,2022-12-25,Personal Reasons,True
203532,2022-02-02,Better Opportunity,True
203540,2022-07-30,Better Opportunity,True
203560,2022-09-02,Career Growth,True
203637,2022-04-12,Career Growth,True
203656,2022-12-28,Better Opportunity,True
203720,2022-11-30,Compensation,True
203762,2022-03-25,Better Opportunity,True
203777,2022-06-30,Performance Issues,False
203980,2022-08-25,Career Growth,True
204127,2022-06-28,Compensation,True
204133,2022-06-19,Better Opportunity,True
204243,2022-01-03,Better Opportunity,True
204311,2022-02-11,Career Growth,True
204323,2022-08-30,Personal Reasons,True
204328,2022-10-06,Better Opportunity,True
204338,2022-11-30,Better Opportunity,True
204427,2022-12-03,Compensation,True
204430,2022-04-30,Higher Education,True
204455,2022-05-03,Personal Reasons,True
204611,2022-12-06,Better Opportunity,True
204635,2022-06-14,Compensation,True
204637,2022-08-15,Better Opportunity,True
204684,2022-11-01,Performance Issues,False
204862,2022-01-05,Career Growth,True
204907,2022-07-24,Better Opportunity,True
204941,2022-02-02,Compensation,True
204955,2022-08-16,Career Growth,True
204978,2022-12-20,Better Opportunity,True
205014,2022-06-17,Personal Reasons,True
205018,2022-11-12,Better Opportunity,True
205038,2022-10-24,Personal Reasons,True
205076,2022-12-02,Career Growth,True
205267,2022-06-27,Career Growth,True
205271,2022-09-04,Better Opportunity,True
205530,2022-07-31,Career Growth,True
205540,2022-01-16,Career Growth,True
205618,2022-12-30,Better Opportunity,True
205658,2022-09-15,Personal Reasons,True
205730,2022-04-06,Compensation,True
205934,2022-12-05,Compensation,True
206028,2022-09-17,Career Growth,True
206031,2022-11-29,Career Growth,True
206072,2022-12-16,Personal Reasons,True
206087,2022-04-07,Better Opportunity,True
206186,2022-03-21,Better Opportunity,True
206219,2022-11-09,Career Growth,True
206227,2022-11-09,Personal Reasons,True
206260,2022-05-05,Better Opportunity,True
206426,2022-03-20,Relocation,True
206534,2022-10-08,Better Opportunity,True
206546,2022-12-25,Personal Reasons,True
206586,2022-12-08,Relocation,True
206642,2022-11-01,Compensation,True
206651,2022-01-19,Better Opportunity,True
206721,2022-08-28,Career Growth,True
206774,2022-09-01,Better Opportunity,True
206804,2022-10-01,Relocation,True
206869,2022-10-06,Better Opportunity,True
206899,2022-04-24,Better Opportunity,True
206932,2022-09-13,Career Growth,True
206967,2022-12-08,Career Growth,True
207064,2022-09-07,Better Opportunity,True
207065,2022-04-29,Better Opportunity,True
207067,2022-08-30,Personal Reasons,True
207115,2022-04-06,Better Opportunity,True
207158,2022-03-06,Compensation,True
207214,2022-05-17,Compensation,True
207229,2022-01-19,Career Growth,True
207239,2022-03-09,Relocation,True
207254,2022-12-13,Career Growth,True
207270,2022-03-17,Compensation,True
207290,2022-04-08,Career Growth,True
207520,2022-06-06,Better Opportunity,True
207622,2022-08-17,Personal Reasons,True
207771,2022-12-18,Better Opportunity,True
207793,2022-12-07,Career Growth,True
207801,2022-11-16,Compensation,True
208094,2022-11-27,Better Opportunity,True
208153,2022-08-30,Relocation,True
208244,2022-09-22,Career Growth,True
208267,2022-12-21,Relocation,True
208275,2022-02-20,Relocation,True
208360,2022-12-12,Better Opportunity,True
208557,2022-06-27,Personal Reasons,True
208578,2022-11-06,Better Opportunity,True
208585,2022-08-12,Personal Reasons,True
208588,2022-12-16,Better Opportunity,True
208613,2022-11-08,Personal Reasons,True
208703,2022-12-04,Higher Education,True
208837,2022-09-11,Career Growth,True
208849,2022-09-22,Personal Reasons,True
208896,2022-05-25,Better Opportunity,True
208934,2022-08-14,Career Growth,True
208936,2022-04-21,Compensation,True
208956,2022-01-27,Better Opportunity,True
209045,2022-04-02,Better Opportunity,True
209050,2022-12-12,Relocation,True
209062,2022-06-23,Career Growth,True
209077,2022-10-03,Better Opportunity,True
209110,2022-07-14,Career Growth,True
209211,2022-09-21,Better Opportunity,True
209246,2022-10-16,Better Opportunity,True
209277,2022-01-15,Better Opportunity,True
209478,2022-12-16,Better Opportunity,True
209595,2022-11-28,Relocation,True
209596,2022-12-12,Better Opportunity,True
209613,2022-04-22,Better Opportunity,True
209651,2022-09-05,Career Growth,True
209656,2022-04-19,Better Opportunity,True
209714,2022-01-04,Better Opportunity,True
209752,2022-08-17,Compensation,True
209850,2022-05-16,Career Growth,True
209912,2022-09-21,Performance Issues,False
209959,2022-01-15,Career Growth,True
209986,2022-07-16,Better Opportunity,True
209987,2022-04-29,Better Opportunity,True
210043,2022-06-16,Compensation,True
210091,2022-07-28,Better Opportunity,True
210206,2022-10-14,Better Opportunity,True
210244,2022-09-23,Better Opportunity,True
210277,2022-04-13,Personal Reasons,True
210342,2022-06-20,Compensation,True
210362,2022-04-04,Personal Reasons,True
210472,2022-04-30,Higher Education,True
210573,2022-10-26,Better Opportunity,True
210600,2022-06-29,Better Opportunity,True
210634,2022-11-15,Personal Reasons,True
210664,2022-10-24,Better Opportunity,True
210820,2022-11-28,Compensation,True
210834,2022-08-09,Career Growth,True
210872,2022-09-05,Relocation,True
210961,2022-02-19,Compensation,True
210966,2022-02-17,Career Growth,True
210971,2022-08-31,Compensation,True
211050,2022-11-09,Relocation,True
211093,2022-05-05,Career Growth,True
211104,2022-05-01,Better Opportunity,True
211106,2022-07-23,Personal Reasons,True
211180,2022-02-28,Compensation,True
211259,2022-01-28,Career Growth,True
211368,2022-07-29,Personal Reasons,True
211372,2022-04-18,Career Growth,True
211381,2022-06-09,Career Growth,True
211400,2022-05-04,Better Opportunity,True
211456,2022-12-02,Career Growth,True
211459,2022-07-30,Better Opportunity,True
211473,2022-06-20,Compensation,True
211603,2022-05-22,Personal Reasons,True
211632,2022-12-20,Better Opportunity,True
211639,2022-09-17,Career Growth,True
211706,2022-11-14,Career Growth,True
211818,2022-08-04,Career Growth,True
212030,2022-09-11,Personal Reasons,True
212053,2022-09-26,Better Opportunity,True
212091,2022-12-24,Better Opportunity,True
212104,2022-12-04,Better Opportunity,True
212180,2022-07-11,Better Opportunity,True
212321,2022-12-08,Better Opportunity,True
212371,2022-12-20,Better Opportunity,True
212384,2022-08-01,Personal Reasons,True
212436,2022-01-18,Career Growth,True
212445,2022-12-05,Better Opportunity,True
212462,2022-12-09,Better Opportunity,True
212485,2022-10-10,Better Opportunity,True
212519,2022-10-16,Career Growth,True
212525,2022-07-15,Compensation,True
212537,2022-09-03,Relocation,True
212685,2022-09-08,Better Opportunity,True
212688,2022-11-13,Better Opportunity,True
212713,2022-03-23,Compensation,True
212723,2022-06-03,Better Opportunity,True
212726,2022-03-31,Higher Education,True
212803,2022-09-10,Better Opportunity,True
212811,2022-09-01,Better Opportunity,True
212830,2022-03-06,Performance Issues,False
212840,2022-11-08,Performance Issues,False
212908,2022-12-15,Compensation,True
213057,2022-08-10,Better Opportunity,True
213081,2022-12-28,Personal Reasons,True
213097,2022-01-16,Better Opportunity,True
213113,2022-05-24,Career Growth,True
213129,2022-02-16,Better Opportunity,True
213170,2022-03-25,Better Opportunity,True
213177,2022-11-03,Better Opportunity,True
213309,2022-05-18,Career Growth,True
213312,2022-12-21,Career Growth,True
213377,2022-06-27,Personal Reasons,True
213389,2022-10-29,Performance Issues,False
213400,2022-06-20,Better Opportunity,True
213484,2022-10-17,Relocation,True
213500,2022-07-08,Personal Reasons,True
213551,2022-03-16,Personal Reasons,True
213554,2022-08-08,Better Opportunity,True
213608,2022-05-13,Better Opportunity,True
213694,2022-07-31,Career Growth,True
213813,2022-01-05,Better Opportunity,True
213854,2022-05-12,Relocation,True
213872,2022-02-05,Personal Reasons,True
213882,2022-07-12,Compensation,True
213986,2022-07-12,Career Growth,True
214072,2022-12-24,Personal Reasons,True
214088,2022-07-26,Better Opportunity,True
214179,2022-10-29,Better Opportunity,True
214192,2022-12-24,Personal Reasons,True
214230,2022-08-01,Better Opportunity,True
214341,2022-03-11,Career Growth,True
214400,2022-11-18,Better Opportunity,True
214490,2022-04-06,Higher Education,True
214616,2022-02-10,Personal Reasons,True
214744,2022-04-02,Personal Reasons,True
214831,2022-06-04,Better Opportunity,True
214834,2022-01-31,Personal Reasons,True
214846,2022-04-26,Performance Issues,False
214874,2022-12-04,Career Growth,True
214878,2022-06-01,Compensation,True
214967,2022-12-24,Performance Issues,False
215029,2022-08-31,Career Growth,True
215106,2022-07-04,Performance Issues,False
215160,2022-05-28,Better Opportunity,True
215173,2022-10-30,Performance Issues,False
215177,2022-06-01,Personal Reasons,True
215210,2022-02-26,Compensation,True
215358,2022-10-18,Higher Education,True
215514,2022-09-21,Personal Reasons,True
215692,2022-12-08,Career Growth,True
215729,2022-12-17,Better Opportunity,True
215840,2022-10-14,Better Opportunity,True
215948,2022-04-28,Performance Issues,False
216005,2022-09-28,Career Growth,True
216025,2022-07-31,Better Opportunity,True
216051,2022-09-11,Performance Issues,False
216164,2022-06-30,Compensation,True
216167,2022-07-04,Better Opportunity,True
216196,2022-08-02,Career Growth,True
216275,2022-11-17,Better Opportunity,True
216308,2022-04-21,Career Growth,True
216346,2022-12-22,Better Opportunity,True
216363,2022-01-25,Better Opportunity,True
216367,2022-05-02,Relocation,True
216457,2022-05-31,Better Opportunity,True
216472,2022-09-06,Career Growth,True
216539,2022-06-16,Career Growth,True
216586,2022-02-13,Better Opportunity,True
216597,2022-06-18,Career Growth,True
216622,2022-08-27,Career Growth,True
216638,2022-08-20,Better Opportunity,True
216644,2022-10-11,Relocation,True
216650,2022-10-24,Career Growth,True
216701,2022-05-07,Career Growth,True
216716,2022-10-06,Better Opportunity,True
216738,2022-08-20,Better Opportunity,True
216760,2022-10-22,Better Opportunity,True
216808,2022-03-01,Compensation,True
216810,2022-01-07,Compensation,True
216818,2022-10-10,Better Opportunity,True
216835,2022-12-05,Better Opportunity,True
216879,2022-04-09,Better Opportunity,True
216911,2022-02-28,Better Opportunity,True
216940,2022-01-12,Career Growth,True
216957,2022-12-27,Higher Education,True
216993,2022-10-04,Better Opportunity,True
217055,2022-12-16,Career Growth,True
217193,2022-09-01,Higher Education,True
217221,2022-06-12,Compensation,True
217270,2022-10-12,Career Growth,True
217338,2022-03-05,Performance Issues,False
217389,2022-05-10,Better Opportunity,True
217466,2022-01-28,Career Growth,True
217506,2022-09-25,Better Opportunity,True
217550,2022-02-20,Career Growth,True
217586,2022-04-09,Better Opportunity,True
217666,2022-09-11,Personal Reasons,True
217723,2022-10-06,Better Opportunity,True
217804,2022-02-03,Better Opportunity,True
217841,2022-03-18,Personal Reasons,True
217849,2022-08-06,Compensation,True
217862,2022-08-26,Better Opportunity,True
217888,2022-03-27,Compensation,True
217943,2022-02-05,Career Growth,True
218074,2022-11-05,Higher Education,True
218087,2022-09-24,Compensation,True
218238,2022-01-21,Compensation,True
218270,2022-07-24,Better Opportunity,True
218326,2022-01-10,Relocation,True
218407,2022-01-04,Career Growth,True
218413,2022-04-11,Personal Reasons,True
218496,2022-04-13,Better Opportunity,True
218616,2022-11-17,Performance Issues,False
218814,2022-04-30,Compensation,True
218886,2022-03-20,Better Opportunity,True
218927,2022-05-15,Compensation,True
218962,2022-02-28,Career Growth,True
218999,2022-11-07,Better Opportunity,True
219003,2022-03-12,Performance Issues,False
219064,2022-12-26,Career Growth,True
219103,2022-10-16,Career Growth,True
219230,2022-02-15,Career Growth,True
219285,2022-04-04,Personal Reasons,True
219327,2022-08-20,Performance Issues,False
219397,2022-05-02,Career Growth,True
219465,2022-04-16,Compensation,True
219485,2022-03-05,Personal Reasons,True
219537,2022-10-02,Better Opportunity,True
219551,2022-01-25,Compensation,True
219561,2022-10-06,Better Opportunity,True
219744,2022-10-25,Compensation,True
219780,2022-12-30,Personal Reasons,True
219936,2022-05-09,Career Growth,True
220002,2022-08-31,Personal Reasons,True
220036,2022-03-21,Better Opportunity,True
220183,2022-12-08,Career Growth,True
220239,2022-12-12,Better Opportunity,True
220256,2022-08-20,Personal Reasons,True
220340,2022-06-12,Compensation,True
220450,2022-11-17,Personal Reasons,True
220465,2022-05-04,Personal Reasons,True
220468,2022-08-21,Better Opportunity,True
220552,2022-01-24,Compensation,True
220558,2022-06-09,Career Growth,True
220580,2022-09-12,Compensation,True
220677,2022-06-19,Higher Education,True
220679,2022-10-02,Personal Reasons,True
220724,2022-03-08,Personal Reasons,True
220745,2022-09-09,Personal Reasons,True
220856,2022-12-27,Career Growth,True
220999,2022-09-03,Compensation,True
221006,2022-05-21,Higher Education,True
221066,2022-11-12,Better Opportunity,True
221068,2022-04-26,Compensation,True
221116,2022-12-24,Higher Education,True
221120,2022-01-21,Better Opportunity,True
221139,2022-11-22,Relocation,True
221369,2022-06-09,Compensation,True
221418,2022-08-17,Better Opportunity,True
221445,2022-02-07,Personal Reasons,True
221551,2022-05-20,Better Opportunity,True
221555,2022-05-01,Better Opportunity,True
221575,2022-07-30,Better Opportunity,True
221577,2022-02-26,Career Growth,True
221655,2022-10-05,Career Growth,True
221689,2022-04-19,Better Opportunity,True
221712,2022-02-11,Personal Reasons,True
221738,2022-12-01,Career Growth,True
221835,2022-11-12,Career Growth,True
221836,2022-08-01,Better Opportunity,True
221934,2022-07-11,Compensation,True
221977,2022-04-01,Better Opportunity,True
221984,2022-10-31,Better Opportunity,True
222104,2022-06-17,Better Opportunity,True
222116,2022-08-21,Better Opportunity,True
222203,2022-06-02,Compensation,True
222210,2022-12-08,Better Opportunity,True
222279,2022-06-04,Compensation,True
222313,2022-10-15,Compensation,True
222339,2022-11-26,Compensation,True
222358,2022-04-29,Better Opportunity,True
222362,2022-04-17,Better Opportunity,True
222442,2022-05-11,Compensation,True
222464,2022-04-20,Compensation,True
222471,2022-02-20,Better Opportunity,True
222550,2022-03-01,Career Growth,True
222551,2022-12-10,Better Opportunity,True
222560,2022-03-27,Better Opportunity,True
222575,2022-10-13,Higher Education,True
222578,2022-09-16,Career Growth,True
222679,2022-04-18,Better Opportunity,True
222736,2022-05-27,Career Growth,True
222784,2022-02-13,Relocation,True
222897,2022-11-04,Personal Reasons,True
222900,2022-01-08,Compensation,True
223043,2022-06-17,Relocation,True
223061,2022-12-07,Compensation,True
223065,2022-02-27,Better Opportunity,True
223083,2022-12-24,Performance Issues,False
223087,2022-07-04,Personal Reasons,True
223133,2022-04-16,Career Growth,True
223137,2022-09-03,Career Growth,True
223154,2022-10-24,Higher Education,True
223255,2022-11-29,Career Growth,True
223473,2022-08-14,Career Growth,True
223483,2022-01-19,Personal Reasons,True
223484,2022-09-26,Career Growth,True
223558,2022-07-20,Better Opportunity,True
223685,2022-05-12,Better Opportunity,True
223721,2022-12-25,Compensation,True
223792,2022-05-02,Compensation,True
223799,2022-05-17,Better Opportunity,True
223868,2022-10-18,Career Growth,True
223897,2022-04-20,Better Opportunity,True
223939,2022-08-05,Better Opportunity,True
223952,2022-11-10,Better Opportunity,True
223998,2022-02-03,Better Opportunity,True
224135,2022-10-05,Better Opportunity,True
224182,2022-01-27,Performance Issues,False
224199,2022-05-07,Better Opportunity,True
224271,2022-02-07,Performance Issues,False
224290,2022-02-07,Career Growth,True
224312,2022-09-06,Personal Reasons,True
224418,2022-06-26,Better Opportunity,True
224441,2022-07-28,Better Opportunity,True
224539,2022-09-25,Career Growth,True
