employee_id,effective_date,base_salary,salary_band
EMP_01791,2022-04-01,6637100.0,B7
EMP_01791,2023-04-01,7249500.0,B7
EMP_01791,2024-04-01,8000000.0,B7
EMP_01792,2023-02-01,2129400.0,B5
EMP_01792,2024-04-01,2347300.0,B5
EMP_01793,2021-07-03,4476200.0,B7
EMP_01793,2022-04-01,4974400.0,B7
EMP_01793,2023-04-01,5433400.0,B7
EMP_01794,2021-12-25,577600.0,B2
EMP_01794,2022-04-01,634800.0,B2
EMP_01794,2023-04-01,726400.0,B2
EMP_01794,2024-04-01,849700.0,B2
EMP_01795,2020-10-21,807100.0,B2
EMP_01795,2021-04-01,900000.0,B2
EMP_01795,2022-04-01,900000.0,B2
EMP_01796,2022-02-01,857800.0,B3
EMP_01796,2023-04-01,955900.0,B3
EMP_01796,2024-04-01,1121300.0,B3
EMP_01797,2020-07-05,772300.0,B2
EMP_01797,2021-04-01,849200.0,B2
EMP_01797,2022-04-01,900000.0,B2
EMP_01797,2023-04-01,900000.0,B2
EMP_01798,2021-03-01,856500.0,B2
EMP_01798,2022-04-01,900000.0,B2
EMP_01798,2023-04-01,900000.0,B2
EMP_01798,2024-04-01,900000.0,B2
EMP_01799,2023-02-28,704200.0,B2
EMP_01800,2023-06-28,1323400.0,B3
EMP_01801,2023-07-23,518300.0,B1
EMP_01801,2024-04-01,575900.0,B1
EMP_01802,2023-06-10,359100.0,B1
EMP_01803,2023-10-15,365800.0,B1
EMP_01803,2024-04-01,410200.0,B1
EMP_01804,2020-04-16,2089700.0,B5
EMP_01804,2021-04-01,2350900.0,B5
EMP_01804,2022-04-01,2589500.0,B5
EMP_01805,2020-02-16,3141100.0,B5
EMP_01805,2021-04-01,3200000.0,B5
EMP_01805,2022-04-01,3200000.0,B5
EMP_01805,2023-04-01,3200000.0,B5
EMP_01805,2024-04-01,3200000.0,B5
EMP_01806,2021-05-20,5493200.0,B7
EMP_01806,2022-04-01,6185800.0,B7
EMP_01806,2023-04-01,6866500.0,B7
EMP_01806,2024-04-01,8000000.0,B7
EMP_01807,2023-10-11,2161800.0,B5
EMP_01807,2024-04-01,2437400.0,B5
EMP_01808,2020-04-28,1258500.0,B4
EMP_01809,2020-03-26,772700.0,B2
EMP_01809,2021-04-01,838500.0,B2
EMP_01809,2022-04-01,900000.0,B2
EMP_01810,2023-12-29,1519500.0,B4
EMP_01810,2024-04-01,1756900.0,B4
EMP_01811,2020-05-28,2262300.0,B5
EMP_01811,2021-04-01,2452600.0,B5
EMP_01812,2022-09-27,677600.0,B2
EMP_01812,2023-04-01,735200.0,B2
EMP_01812,2024-04-01,818000.0,B2
EMP_01813,2023-02-12,3545800.0,B6
EMP_01813,2024-04-01,3894800.0,B6
EMP_01814,2021-08-15,869600.0,B3
EMP_01814,2022-04-01,939700.0,B3
EMP_01814,2023-04-01,1054500.0,B3
EMP_01814,2024-04-01,1156900.0,B3
EMP_01815,2022-02-02,648600.0,B2
EMP_01815,2023-04-01,708700.0,B2
EMP_01815,2024-04-01,771500.0,B2
EMP_01816,2019-05-18,639000.0,B2
EMP_01816,2020-04-01,700900.0,B2
EMP_01816,2021-04-01,760300.0,B2
EMP_01816,2022-04-01,831900.0,B2
EMP_01816,2023-04-01,900000.0,B2
EMP_01816,2024-04-01,900000.0,B2
EMP_01817,2022-03-01,1012500.0,B3
EMP_01817,2023-04-01,1156300.0,B3
EMP_01818,2022-03-22,896100.0,B3
EMP_01819,2022-02-07,2800000.0,B6
EMP_01819,2023-04-01,3109800.0,B6
EMP_01819,2024-04-01,3487400.0,B6
EMP_01820,2023-10-04,920600.0,B3
EMP_01820,2024-04-01,1008600.0,B3
EMP_01821,2022-12-12,1496500.0,B4
EMP_01821,2023-04-01,1756100.0,B4
EMP_01821,2024-04-01,1951900.0,B4
EMP_01822,2021-03-03,909400.0,B3
EMP_01822,2022-04-01,1013900.0,B3
EMP_01822,2023-04-01,1187300.0,B3
EMP_01823,2020-10-05,1580300.0,B4
EMP_01823,2021-04-01,1764200.0,B4
EMP_01823,2022-04-01,1932700.0,B4
EMP_01823,2023-04-01,2150000.0,B4
EMP_01824,2022-12-01,4327500.0,B6
EMP_01824,2023-04-01,4981700.0,B6
EMP_01824,2024-04-01,5000000.0,B6
EMP_01825,2022-07-08,1565000.0,B4
EMP_01826,2022-09-10,1565800.0,B4
EMP_01826,2023-04-01,1755000.0,B4
EMP_01826,2024-04-01,1963000.0,B4
EMP_01827,2023-11-20,1064100.0,B3
EMP_01827,2024-04-01,1242700.0,B3
EMP_01828,2023-12-07,485400.0,B1
EMP_01828,2024-04-01,548500.0,B1
EMP_01829,2021-09-30,1544700.0,B4
EMP_01829,2022-04-01,1681600.0,B4
EMP_01829,2023-04-01,1851300.0,B4
EMP_01829,2024-04-01,2085300.0,B4
EMP_01830,2022-10-05,396300.0,B1
EMP_01830,2023-04-01,445600.0,B1
EMP_01831,2023-05-06,2258200.0,B5
EMP_01831,2024-04-01,2440300.0,B5
EMP_01832,2020-10-09,972200.0,B3
EMP_01832,2021-04-01,1060200.0,B3
EMP_01833,2023-07-04,338200.0,B1
EMP_01833,2024-04-01,379900.0,B1
EMP_01834,2021-06-22,2187300.0,B5
EMP_01834,2022-04-01,2435000.0,B5
EMP_01834,2023-04-01,2693700.0,B5
EMP_01834,2024-04-01,3004800.0,B5
EMP_01835,2023-07-16,1213800.0,B4
EMP_01835,2024-04-01,1417800.0,B4
EMP_01836,2021-08-13,970500.0,B3
EMP_01836,2022-04-01,1060100.0,B3
EMP_01836,2023-04-01,1190500.0,B3
EMP_01836,2024-04-01,1309600.0,B3
EMP_01837,2021-04-17,1425800.0,B4
EMP_01837,2022-04-01,1609400.0,B4
EMP_01838,2019-02-04,2232900.0,B5
EMP_01838,2020-04-01,2434200.0,B5
EMP_01838,2021-04-01,2724000.0,B5
EMP_01838,2022-04-01,3153400.0,B5
EMP_01838,2023-04-01,3200000.0,B5
EMP_01838,2024-04-01,3200000.0,B5
EMP_01839,2022-09-21,590100.0,B2
EMP_01839,2023-04-01,660100.0,B2
EMP_01840,2020-02-11,988400.0,B3
EMP_01840,2021-04-01,1104800.0,B3
EMP_01840,2022-04-01,1203000.0,B3
EMP_01840,2023-04-01,1356300.0,B3
EMP_01840,2024-04-01,1400000.0,B3
EMP_01841,2020-06-19,1350100.0,B4
EMP_01841,2021-04-01,1493700.0,B4
EMP_01841,2022-04-01,1639200.0,B4
EMP_01841,2023-04-01,1790900.0,B4
EMP_01841,2024-04-01,1993900.0,B4
EMP_01842,2022-10-14,1029400.0,B3
EMP_01842,2023-04-01,1181900.0,B3
EMP_01842,2024-04-01,1375100.0,B3
EMP_01843,2023-08-14,2634500.0,B5
EMP_01843,2024-04-01,2848600.0,B5
EMP_01844,2022-11-05,653900.0,B2
EMP_01845,2022-11-19,781800.0,B2
EMP_01845,2023-04-01,868600.0,B2
EMP_01845,2024-04-01,900000.0,B2
EMP_01846,2023-05-27,939700.0,B3
EMP_01846,2024-04-01,1072000.0,B3
EMP_01847,2020-10-28,465800.0,B1
EMP_01847,2021-04-01,515800.0,B1
EMP_01847,2022-04-01,565400.0,B1
EMP_01847,2023-04-01,600000.0,B1
EMP_01848,2021-05-31,582000.0,B2
EMP_01849,2020-08-05,2910900.0,B6
EMP_01850,2020-01-22,2094500.0,B5
EMP_01850,2021-04-01,2329400.0,B5
EMP_01850,2022-04-01,2627100.0,B5
EMP_01850,2023-04-01,2889400.0,B5
EMP_01850,2024-04-01,3200000.0,B5
EMP_01851,2021-04-17,2100300.0,B5
EMP_01851,2022-04-01,2400800.0,B5
EMP_01851,2023-04-01,2830700.0,B5
EMP_01852,2023-12-26,525100.0,B2
EMP_01852,2024-04-01,583700.0,B2
EMP_01853,2023-06-06,877300.0,B3
EMP_01853,2024-04-01,972500.0,B3
EMP_01854,2021-11-11,421500.0,B1
EMP_01854,2022-04-01,490500.0,B1
EMP_01855,2021-12-03,1095000.0,B3
EMP_01855,2022-04-01,1226800.0,B3
EMP_01855,2023-04-01,1400000.0,B3
EMP_01856,2019-04-29,1524000.0,B4
EMP_01856,2020-04-01,1656400.0,B4
EMP_01856,2021-04-01,1840900.0,B4
EMP_01856,2022-04-01,2136300.0,B4
EMP_01857,2023-10-15,666200.0,B2
EMP_01858,2022-04-15,3183600.0,B6
EMP_01858,2023-04-01,3733200.0,B6
EMP_01858,2024-04-01,4132900.0,B6
EMP_01859,2021-04-17,3885600.0,B6
EMP_01859,2022-04-01,4292400.0,B6
EMP_01859,2023-04-01,4712000.0,B6
EMP_01859,2024-04-01,5000000.0,B6
EMP_01860,2022-01-26,859900.0,B3
EMP_01860,2023-04-01,969700.0,B3
EMP_01860,2024-04-01,1072700.0,B3
EMP_01861,2023-11-18,839700.0,B3
EMP_01861,2024-04-01,935200.0,B3
EMP_01862,2022-04-09,378700.0,B1
EMP_01862,2023-04-01,445600.0,B1
EMP_01862,2024-04-01,519200.0,B1
EMP_01863,2023-03-17,3375400.0,B6
EMP_01863,2024-04-01,3897000.0,B6
EMP_01864,2020-08-04,670200.0,B2
EMP_01864,2021-04-01,746400.0,B2
EMP_01864,2022-04-01,852600.0,B2
EMP_01864,2023-04-01,900000.0,B2
EMP_01864,2024-04-01,900000.0,B2
EMP_01865,2021-04-19,1071900.0,B3
EMP_01865,2022-04-01,1164100.0,B3
EMP_01866,2023-06-16,1462600.0,B4
EMP_01866,2024-04-01,1583400.0,B4
EMP_01867,2020-09-12,1505800.0,B4
EMP_01867,2021-04-01,1757700.0,B4
EMP_01868,2022-05-11,2200000.0,B4
EMP_01868,2023-04-01,2200000.0,B4
EMP_01868,2024-04-01,2200000.0,B4
EMP_01869,2022-03-04,528300.0,B1
EMP_01869,2023-04-01,593100.0,B1
EMP_01870,2020-04-07,765100.0,B2
EMP_01870,2021-04-01,855900.0,B2
EMP_01870,2022-04-01,900000.0,B2
EMP_01870,2023-04-01,900000.0,B2
EMP_01870,2024-04-01,900000.0,B2
EMP_01871,2020-08-26,3916300.0,B6
EMP_01871,2021-04-01,4372000.0,B6
EMP_01871,2022-04-01,4837500.0,B6
EMP_01871,2023-04-01,5000000.0,B6
EMP_01871,2024-04-01,5000000.0,B6
EMP_01872,2023-07-04,2437700.0,B5
EMP_01873,2021-03-29,433700.0,B1
EMP_01873,2022-04-01,476300.0,B1
EMP_01873,2023-04-01,531000.0,B1
EMP_01873,2024-04-01,579700.0,B1
EMP_01874,2023-04-04,891600.0,B3
EMP_01874,2024-04-01,1019000.0,B3
EMP_01875,2020-01-04,371700.0,B1
EMP_01875,2021-04-01,434600.0,B1
EMP_01876,2022-10-24,895200.0,B3
EMP_01876,2023-04-01,1001900.0,B3
EMP_01876,2024-04-01,1093300.0,B3
EMP_01877,2021-03-30,582600.0,B2
EMP_01877,2022-04-01,648500.0,B2
EMP_01877,2023-04-01,731800.0,B2
EMP_01878,2023-05-14,2043800.0,B4
EMP_01878,2024-04-01,2200000.0,B4
EMP_01879,2021-07-27,1493500.0,B4
EMP_01880,2021-02-16,511100.0,B1
EMP_01880,2022-04-01,559500.0,B1
EMP_01880,2023-04-01,600000.0,B1
EMP_01881,2021-10-04,656600.0,B2
EMP_01882,2023-08-24,867100.0,B3
EMP_01882,2024-04-01,958200.0,B3
EMP_01883,2020-09-19,574000.0,B2
EMP_01883,2021-04-01,642900.0,B2
EMP_01883,2022-04-01,750200.0,B2
EMP_01883,2023-04-01,841000.0,B2
EMP_01884,2022-11-04,6522300.0,B7
EMP_01884,2023-04-01,7678400.0,B7
EMP_01885,2022-12-02,633300.0,B2
EMP_01885,2023-04-01,692300.0,B2
EMP_01885,2024-04-01,750300.0,B2
EMP_01886,2021-02-13,1372400.0,B4
EMP_01886,2022-04-01,1550500.0,B4
EMP_01886,2023-04-01,1742000.0,B4
EMP_01886,2024-04-01,1965600.0,B4
EMP_01887,2022-02-17,404600.0,B1
EMP_01887,2023-04-01,445100.0,B1
EMP_01887,2024-04-01,517900.0,B1
EMP_01888,2020-12-15,1173100.0,B3
EMP_01888,2021-04-01,1300600.0,B3
EMP_01888,2022-04-01,1400000.0,B3
EMP_01888,2023-04-01,1400000.0,B3
EMP_01888,2024-04-01,1400000.0,B3
EMP_01889,2022-06-21,3199400.0,B6
EMP_01889,2023-04-01,3666800.0,B6
EMP_01889,2024-04-01,3994200.0,B6
EMP_01890,2022-12-16,837300.0,B3
EMP_01890,2023-04-01,920300.0,B3
EMP_01890,2024-04-01,1013500.0,B3
EMP_01891,2022-09-07,2324000.0,B5
EMP_01891,2023-04-01,2517500.0,B5
EMP_01891,2024-04-01,2968400.0,B5
EMP_01892,2019-06-28,1017200.0,B3
EMP_01892,2020-04-01,1105000.0,B3
EMP_01892,2021-04-01,1244500.0,B3
EMP_01892,2022-04-01,1382200.0,B3
EMP_01892,2023-04-01,1400000.0,B3
EMP_01893,2020-08-02,1390600.0,B4
EMP_01893,2021-04-01,1502000.0,B4
EMP_01893,2022-04-01,1642000.0,B4
EMP_01893,2023-04-01,1927500.0,B4
EMP_01893,2024-04-01,2200000.0,B4
EMP_01894,2022-08-28,1748000.0,B4
EMP_01894,2023-04-01,1940800.0,B4
EMP_01895,2023-11-20,1341000.0,B4
EMP_01895,2024-04-01,1489000.0,B4
EMP_01896,2021-12-29,1546200.0,B4
EMP_01896,2022-04-01,1699000.0,B4
EMP_01896,2023-04-01,1849900.0,B4
EMP_01896,2024-04-01,2152500.0,B4
EMP_01897,2022-03-29,1013700.0,B3
EMP_01897,2023-04-01,1180800.0,B3
EMP_01897,2024-04-01,1305400.0,B3
EMP_01898,2021-02-08,1062700.0,B3
EMP_01898,2022-04-01,1181900.0,B3
EMP_01898,2023-04-01,1323300.0,B3
EMP_01898,2024-04-01,1400000.0,B3
EMP_01899,2019-08-29,754600.0,B2
EMP_01899,2020-04-01,848600.0,B2
EMP_01899,2021-04-01,900000.0,B2
EMP_01899,2022-04-01,900000.0,B2
EMP_01899,2023-04-01,900000.0,B2
EMP_01899,2024-04-01,900000.0,B2
EMP_01900,2021-03-16,3706700.0,B6
EMP_01900,2022-04-01,4057300.0,B6
EMP_01900,2023-04-01,4489600.0,B6
EMP_01901,2022-12-22,1600100.0,B4
EMP_01901,2023-04-01,1783600.0,B4
EMP_01901,2024-04-01,2060000.0,B4
EMP_01902,2022-01-10,369300.0,B1
EMP_01902,2023-04-01,408900.0,B1
EMP_01902,2024-04-01,443800.0,B1
EMP_01903,2023-04-06,2098100.0,B4
EMP_01903,2024-04-01,2200000.0,B4
EMP_01904,2021-10-28,605600.0,B2
EMP_01904,2022-04-01,660800.0,B2
EMP_01904,2023-04-01,734800.0,B2
EMP_01904,2024-04-01,807400.0,B2
EMP_01905,2021-08-03,2064500.0,B5
EMP_01905,2022-04-01,2254100.0,B5
EMP_01905,2023-04-01,2572800.0,B5
EMP_01905,2024-04-01,2952700.0,B5
EMP_01906,2022-10-16,1263600.0,B4
EMP_01906,2023-04-01,1455000.0,B4
EMP_01906,2024-04-01,1682200.0,B4
EMP_01907,2022-05-14,1071300.0,B3
EMP_01907,2023-04-01,1196200.0,B3
EMP_01907,2024-04-01,1343800.0,B3
EMP_01908,2022-02-04,740600.0,B2
EMP_01908,2023-04-01,828300.0,B2
EMP_01908,2024-04-01,900000.0,B2
EMP_01909,2023-03-12,1057100.0,B3
EMP_01909,2024-04-01,1246000.0,B3
EMP_01910,2019-09-30,964700.0,B3
EMP_01910,2020-04-01,1100000.0,B3
EMP_01910,2021-04-01,1236600.0,B3
EMP_01910,2022-04-01,1391900.0,B3
EMP_01910,2023-04-01,1400000.0,B3
EMP_01910,2024-04-01,1400000.0,B3
EMP_01911,2022-08-13,1768900.0,B4
EMP_01911,2023-04-01,1950700.0,B4
EMP_01911,2024-04-01,2184200.0,B4
EMP_01912,2022-10-17,1746700.0,B4
EMP_01912,2023-04-01,1948500.0,B4
EMP_01912,2024-04-01,2105200.0,B4
EMP_01913,2021-01-02,383800.0,B1
EMP_01913,2022-04-01,430800.0,B1
EMP_01914,2020-07-30,543300.0,B1
EMP_01914,2021-04-01,592500.0,B1
EMP_01914,2022-04-01,600000.0,B1
EMP_01914,2023-04-01,600000.0,B1
EMP_01914,2024-04-01,600000.0,B1
EMP_01915,2020-07-17,436000.0,B1
EMP_01915,2021-04-01,486100.0,B1
EMP_01916,2022-01-13,1800000.0,B5
EMP_01916,2023-04-01,2059600.0,B5
EMP_01917,2020-01-26,4756000.0,B6
EMP_01917,2021-04-01,5000000.0,B6
EMP_01917,2022-04-01,5000000.0,B6
EMP_01917,2023-04-01,5000000.0,B6
EMP_01917,2024-04-01,5000000.0,B6
EMP_01918,2023-10-26,5250400.0,B7
EMP_01918,2024-04-01,5670600.0,B7
EMP_01919,2023-02-22,3590700.0,B6
EMP_01919,2024-04-01,3885900.0,B6
EMP_01920,2022-12-05,3944000.0,B6
EMP_01920,2023-04-01,4299400.0,B6
EMP_01920,2024-04-01,4821400.0,B6
EMP_01921,2023-03-15,363500.0,B1
EMP_01921,2024-04-01,396900.0,B1
EMP_01922,2023-04-24,764800.0,B2
EMP_01923,2021-10-21,1143200.0,B3
EMP_01923,2022-04-01,1277400.0,B3
EMP_01923,2023-04-01,1382100.0,B3
EMP_01924,2023-08-24,1470500.0,B4
EMP_01924,2024-04-01,1588900.0,B4
EMP_01925,2023-01-08,634900.0,B2
EMP_01925,2024-04-01,706500.0,B2
EMP_01926,2023-11-22,3380100.0,B6
EMP_01926,2024-04-01,3688600.0,B6
EMP_01927,2023-11-03,2095900.0,B5
EMP_01927,2024-04-01,2316100.0,B5
EMP_01928,2022-11-09,7903300.0,B7
EMP_01928,2023-04-01,8000000.0,B7
EMP_01928,2024-04-01,8000000.0,B7
EMP_01929,2020-09-10,488300.0,B1
EMP_01929,2021-04-01,533500.0,B1
EMP_01929,2022-04-01,584300.0,B1
EMP_01929,2023-04-01,600000.0,B1
EMP_01929,2024-04-01,600000.0,B1
EMP_01930,2023-06-20,1210700.0,B3
EMP_01930,2024-04-01,1343600.0,B3
EMP_01931,2022-01-21,1097500.0,B3
EMP_01931,2023-04-01,1221800.0,B3
EMP_01931,2024-04-01,1400000.0,B3
EMP_01932,2021-12-11,1042300.0,B3
EMP_01932,2022-04-01,1216600.0,B3
EMP_01933,2021-12-06,828800.0,B2
EMP_01933,2022-04-01,900000.0,B2
EMP_01933,2023-04-01,900000.0,B2
EMP_01934,2020-08-25,730500.0,B2
EMP_01934,2021-04-01,814700.0,B2
EMP_01934,2022-04-01,889200.0,B2
EMP_01934,2023-04-01,900000.0,B2
EMP_01934,2024-04-01,900000.0,B2
EMP_01935,2023-10-21,1769600.0,B4
EMP_01935,2024-04-01,1967100.0,B4
EMP_01936,2023-02-13,739700.0,B2
EMP_01937,2022-10-05,977600.0,B3
EMP_01937,2023-04-01,1079600.0,B3
EMP_01937,2024-04-01,1191700.0,B3
EMP_01938,2020-09-09,1262700.0,B4
EMP_01938,2021-04-01,1384900.0,B4
EMP_01938,2022-04-01,1526900.0,B4
EMP_01938,2023-04-01,1800300.0,B4
EMP_01938,2024-04-01,2053100.0,B4
EMP_01939,2020-08-14,878100.0,B3
EMP_01939,2021-04-01,956200.0,B3
EMP_01939,2022-04-01,1067300.0,B3
EMP_01939,2023-04-01,1258700.0,B3
EMP_01940,2022-03-26,857100.0,B3
EMP_01941,2022-01-08,837800.0,B3
EMP_01941,2023-04-01,940000.0,B3
EMP_01942,2019-12-01,2179500.0,B5
EMP_01942,2020-04-01,2509100.0,B5
EMP_01942,2021-04-01,2959300.0,B5
EMP_01942,2022-04-01,3200000.0,B5
EMP_01942,2023-04-01,3200000.0,B5
EMP_01942,2024-04-01,3200000.0,B5
EMP_01943,2022-09-22,892200.0,B2
EMP_01943,2023-04-01,900000.0,B2
EMP_01943,2024-04-01,900000.0,B2
EMP_01944,2020-04-15,513600.0,B1
EMP_01944,2021-04-01,562600.0,B1
EMP_01944,2022-04-01,600000.0,B1
EMP_01945,2023-01-27,1036000.0,B3
EMP_01946,2023-10-20,1202600.0,B3
EMP_01946,2024-04-01,1301000.0,B3
EMP_01947,2023-12-22,715800.0,B2
EMP_01947,2024-04-01,808100.0,B2
EMP_01948,2019-02-09,1085100.0,B3
EMP_01948,2020-04-01,1199500.0,B3
EMP_01948,2021-04-01,1375200.0,B3
EMP_01948,2022-04-01,1400000.0,B3
EMP_01949,2021-10-26,1631100.0,B4
EMP_01949,2022-04-01,1783200.0,B4
EMP_01949,2023-04-01,1941000.0,B4
EMP_01950,2021-03-24,702200.0,B2
EMP_01950,2022-04-01,765900.0,B2
EMP_01950,2023-04-01,900000.0,B2
EMP_01950,2024-04-01,900000.0,B2
EMP_01951,2020-12-18,1715700.0,B4
EMP_01951,2021-04-01,1917400.0,B4
EMP_01951,2022-04-01,2081400.0,B4
EMP_01951,2023-04-01,2200000.0,B4
EMP_01951,2024-04-01,2200000.0,B4
EMP_01952,2019-07-23,1464700.0,B4
EMP_01952,2020-04-01,1699000.0,B4
EMP_01952,2021-04-01,1890900.0,B4
EMP_01952,2022-04-01,2086700.0,B4
EMP_01952,2023-04-01,2200000.0,B4
EMP_01952,2024-04-01,2200000.0,B4
EMP_01953,2023-12-18,1048500.0,B3
EMP_01953,2024-04-01,1224200.0,B3
EMP_01954,2023-07-04,1436400.0,B4
EMP_01954,2024-04-01,1638300.0,B4
EMP_01955,2019-03-20,971300.0,B3
EMP_01955,2020-04-01,1091900.0,B3
EMP_01955,2021-04-01,1223600.0,B3
EMP_01955,2022-04-01,1400000.0,B3
EMP_01955,2023-04-01,1400000.0,B3
EMP_01956,2020-08-27,3556700.0,B6
EMP_01956,2021-04-01,4129300.0,B6
EMP_01956,2022-04-01,4523900.0,B6
EMP_01956,2023-04-01,4924100.0,B6
EMP_01956,2024-04-01,5000000.0,B6
EMP_01957,2023-11-12,1471800.0,B4
EMP_01958,2021-07-04,709900.0,B2
EMP_01958,2022-04-01,774700.0,B2
EMP_01958,2023-04-01,900000.0,B2
EMP_01958,2024-04-01,900000.0,B2
EMP_01959,2020-06-03,1048800.0,B3
EMP_01959,2021-04-01,1216500.0,B3
EMP_01960,2022-05-26,475300.0,B1
EMP_01960,2023-04-01,544700.0,B1
EMP_01961,2022-03-06,1540100.0,B4
EMP_01961,2023-04-01,1666100.0,B4
EMP_01961,2024-04-01,1811000.0,B4
EMP_01962,2022-08-27,4662900.0,B7
EMP_01962,2023-04-01,5254300.0,B7
EMP_01962,2024-04-01,5845900.0,B7
EMP_01963,2020-11-24,460000.0,B1
EMP_01963,2021-04-01,516600.0,B1
EMP_01963,2022-04-01,567600.0,B1
EMP_01963,2023-04-01,600000.0,B1
EMP_01963,2024-04-01,600000.0,B1
EMP_01964,2020-02-13,3519700.0,B6
EMP_01964,2021-04-01,3896800.0,B6
EMP_01964,2022-04-01,4269400.0,B6
EMP_01964,2023-04-01,4905500.0,B6
EMP_01965,2023-09-24,1462500.0,B4
EMP_01965,2024-04-01,1676800.0,B4
EMP_01966,2023-06-14,1454000.0,B4
EMP_01966,2024-04-01,1579300.0,B4
EMP_01967,2023-01-29,632400.0,B2
EMP_01967,2024-04-01,733200.0,B2
EMP_01968,2021-02-12,848400.0,B3
EMP_01968,2022-04-01,947500.0,B3
EMP_01969,2021-07-30,2372200.0,B5
EMP_01969,2022-04-01,2705100.0,B5
EMP_01969,2023-04-01,2965000.0,B5
EMP_01969,2024-04-01,3200000.0,B5
EMP_01970,2022-12-10,965700.0,B3
EMP_01970,2023-04-01,1103100.0,B3
EMP_01971,2022-04-26,737300.0,B2
EMP_01971,2023-04-01,813800.0,B2
EMP_01971,2024-04-01,880700.0,B2
EMP_01972,2020-01-03,828200.0,B2
EMP_01972,2021-04-01,900000.0,B2
EMP_01972,2022-04-01,900000.0,B2
EMP_01972,2023-04-01,900000.0,B2
EMP_01973,2023-06-30,11076100.0,B8
EMP_01973,2024-04-01,12260800.0,B8
EMP_01974,2019-02-21,1908600.0,B5
EMP_01974,2020-04-01,2140200.0,B5
EMP_01974,2021-04-01,2327100.0,B5
EMP_01974,2022-04-01,2550300.0,B5
EMP_01974,2023-04-01,2778500.0,B5
EMP_01974,2024-04-01,3096200.0,B5
EMP_01975,2023-09-27,1297600.0,B4
EMP_01975,2024-04-01,1444300.0,B4
EMP_01976,2023-05-07,322800.0,B1
EMP_01976,2024-04-01,349400.0,B1
EMP_01977,2023-10-31,1029400.0,B3
EMP_01977,2024-04-01,1197400.0,B3
EMP_01978,2022-01-16,1142900.0,B3
EMP_01978,2023-04-01,1288500.0,B3
EMP_01978,2024-04-01,1400000.0,B3
EMP_01979,2019-05-29,566500.0,B2
EMP_01979,2020-04-01,666700.0,B2
EMP_01979,2021-04-01,778200.0,B2
EMP_01979,2022-04-01,871900.0,B2
EMP_01979,2023-04-01,900000.0,B2
EMP_01979,2024-04-01,900000.0,B2
EMP_01980,2023-05-10,1221400.0,B3
EMP_01980,2024-04-01,1350400.0,B3
EMP_01981,2023-02-18,331400.0,B1
EMP_01981,2024-04-01,358100.0,B1
EMP_01982,2023-02-21,968800.0,B3
EMP_01982,2024-04-01,1126300.0,B3
EMP_01983,2021-01-13,385900.0,B1
EMP_01983,2022-04-01,430200.0,B1
EMP_01983,2023-04-01,491500.0,B1
EMP_01983,2024-04-01,550600.0,B1
EMP_01984,2022-01-11,1582000.0,B4
EMP_01985,2021-04-15,2724700.0,B5
EMP_01986,2023-09-26,842300.0,B3
EMP_01986,2024-04-01,912800.0,B3
EMP_01987,2020-04-07,932000.0,B3
EMP_01987,2021-04-01,1042100.0,B3
EMP_01987,2022-04-01,1139800.0,B3
EMP_01987,2023-04-01,1245200.0,B3
EMP_01988,2020-06-30,929500.0,B3
EMP_01988,2021-04-01,1073000.0,B3
EMP_01989,2019-11-08,1014700.0,B3
EMP_01989,2020-04-01,1096000.0,B3
EMP_01989,2021-04-01,1202200.0,B3
EMP_01989,2022-04-01,1345600.0,B3
EMP_01989,2023-04-01,1400000.0,B3
EMP_01989,2024-04-01,1400000.0,B3
EMP_01990,2023-02-04,881700.0,B3
EMP_01990,2024-04-01,966200.0,B3
EMP_01991,2021-08-10,608600.0,B2
EMP_01991,2022-04-01,684300.0,B2
EMP_01991,2023-04-01,751900.0,B2
EMP_01991,2024-04-01,843500.0,B2
EMP_01992,2023-01-08,1499700.0,B4
EMP_01992,2024-04-01,1724300.0,B4
EMP_01993,2022-05-28,2203000.0,B5
EMP_01994,2023-04-22,1062700.0,B3
EMP_01994,2024-04-01,1189700.0,B3
EMP_01995,2021-10-18,1348900.0,B3
EMP_01995,2022-04-01,1400000.0,B3
EMP_01995,2023-04-01,1400000.0,B3
EMP_01995,2024-04-01,1400000.0,B3
EMP_01996,2021-06-13,1220300.0,B3
EMP_01996,2022-04-01,1320800.0,B3
EMP_01997,2020-08-04,836700.0,B2
EMP_01997,2021-04-01,900000.0,B2
EMP_01997,2022-04-01,900000.0,B2
EMP_01997,2023-04-01,900000.0,B2
EMP_01998,2019-06-04,975000.0,B3
EMP_01998,2020-04-01,1123400.0,B3
EMP_01998,2021-04-01,1260800.0,B3
EMP_01999,2022-08-10,3271700.0,B6
EMP_01999,2023-04-01,3816900.0,B6
EMP_02000,2021-12-01,2501000.0,B5
EMP_02000,2022-04-01,2824600.0,B5
EMP_02000,2023-04-01,3131500.0,B5
EMP_02000,2024-04-01,3200000.0,B5
EMP_02001,2020-12-14,958900.0,B3
EMP_02001,2021-04-01,1060000.0,B3
EMP_02002,2023-02-12,1309500.0,B3
EMP_02003,2023-05-12,1626400.0,B4
EMP_02003,2024-04-01,1885900.0,B4
EMP_02004,2022-08-20,3221600.0,B6
EMP_02004,2023-04-01,3616000.0,B6
EMP_02004,2024-04-01,3997300.0,B6
EMP_02005,2020-01-19,1992300.0,B5
EMP_02005,2021-04-01,2232100.0,B5
