employee_id,review_year,rating,promotion
211363,2021,3,No
211364,2021,3,No
211366,2021,3,No
211367,2021,3,No
211368,2021,3,No
211371,2021,4,No
211372,2021,3,No
211381,2021,2,No
211384,2021,3,No
211386,2021,3,No
211389,2021,3,No
211390,2021,4,No
211392,2021,4,No
211393,2021,4,No
211395,2021,4,No
211397,2021,4,No
211399,2021,5,No
211400,2021,3,No
211401,2021,5,No
211403,2021,3,No
211407,2021,5,No
211408,2021,4,No
211414,2021,3,No
211417,2021,4,No
211420,2021,3,No
211421,2021,3,No
211422,2021,4,No
211423,2021,3,No
211424,2021,3,No
211425,2021,3,No
211426,2021,3,No
211429,2021,3,No
211431,2021,3,No
211434,2021,3,No
211435,2021,3,No
211438,2021,2,No
211440,2021,4,No
211441,2021,2,No
211444,2021,4,No
211445,2021,4,No
211446,2021,3,No
211447,2021,3,No
211449,2021,2,No
211450,2021,5,No
211451,2021,1,No
211452,2021,5,No
211453,2021,3,No
211456,2021,3,No
211457,2021,3,No
211460,2021,3,No
211461,2021,3,No
211462,2021,3,No
211463,2021,3,No
211464,2021,5,No
211465,2021,3,No
211468,2021,4,No
211469,2021,4,No
211471,2021,3,No
211475,2021,2,No
211476,2021,3,No
211479,2021,4,No
211481,2021,3,No
211483,2021,3,No
211487,2021,3,No
211489,2021,2,No
211492,2021,3,No
211494,2021,3,No
211495,2021,4,No
211496,2021,3,No
211498,2021,3,No
211499,2021,4,No
211508,2021,3,No
211513,2021,3,No
211514,2021,5,No
211516,2021,3,No
211518,2021,2,No
211519,2021,2,No
211520,2021,3,No
211524,2021,3,No
211527,2021,4,No
211529,2021,3,No
211530,2021,2,No
211534,2021,3,No
211535,2021,3,No
211536,2021,3,No
211537,2021,4,No
211538,2021,3,No
211539,2021,3,No
211540,2021,3,No
211541,2021,3,No
211542,2021,4,No
211546,2021,4,No
211549,2021,3,No
211550,2021,3,No
211552,2021,3,No
211554,2021,5,No
211556,2021,4,No
211558,2021,3,No
211562,2021,4,Yes
211564,2021,3,No
211566,2021,3,No
211567,2021,4,No
211568,2021,3,No
211570,2021,4,No
211571,2021,5,Yes
211573,2021,3,No
211577,2021,3,No
211578,2021,3,No
211579,2021,4,No
211582,2021,3,No
211583,2021,2,No
211584,2021,4,No
211585,2021,4,No
211591,2021,3,No
211593,2021,3,No
211595,2021,3,No
211598,2021,2,No
211601,2021,3,No
211602,2021,1,No
211603,2021,3,No
211604,2021,5,No
211605,2021,3,No
211606,2021,3,No
211607,2021,3,No
211609,2021,3,No
211610,2021,4,No
211614,2021,4,No
211620,2021,3,No
211624,2021,3,No
211626,2021,4,No
211629,2021,4,No
211632,2021,5,No
211633,2021,3,No
211641,2021,3,No
211642,2021,4,No
211643,2021,3,No
211644,2021,3,No
211645,2021,3,No
211652,2021,3,No
211653,2021,3,No
211654,2021,4,No
211656,2021,3,No
211657,2021,4,No
211658,2021,4,No
211659,2021,4,No
211662,2021,3,No
211668,2021,2,No
211670,2021,3,No
211671,2021,3,No
211672,2021,3,No
211673,2021,4,No
211674,2021,4,No
211675,2021,3,No
211679,2021,3,No
211685,2021,4,No
211686,2021,4,No
211689,2021,3,No
211693,2021,3,No
211695,2021,3,No
211696,2021,3,No
211697,2021,3,No
211699,2021,3,No
211700,2021,5,No
211701,2021,3,No
211705,2021,3,No
211706,2021,3,No
211708,2021,2,No
211711,2021,3,No
211712,2021,3,No
211715,2021,4,No
211716,2021,3,No
211717,2021,3,No
211725,2021,4,No
211728,2021,3,No
211729,2021,3,No
211730,2021,3,No
211733,2021,4,No
211734,2021,3,No
211735,2021,3,No
211738,2021,4,No
211739,2021,4,No
211740,2021,3,No
211742,2021,5,No
211743,2021,3,No
211744,2021,3,No
211745,2021,3,No
211747,2021,1,No
211748,2021,4,No
211749,2021,3,No
211755,2021,3,No
211756,2021,3,No
211757,2021,3,No
211759,2021,3,No
211760,2021,3,No
211767,2021,3,No
211768,2021,4,No
211775,2021,2,No
211777,2021,3,No
211784,2021,4,No
211785,2021,3,No
211786,2021,3,No
211788,2021,5,No
211791,2021,4,No
211796,2021,3,No
211798,2021,5,Yes
211799,2021,3,No
211800,2021,4,No
211801,2021,4,No
211802,2021,2,No
211803,2021,5,No
211807,2021,3,No
211811,2021,3,No
211812,2021,4,No
211813,2021,3,No
211814,2021,3,No
211818,2021,4,No
211819,2021,5,No
211820,2021,4,Yes
211821,2021,3,No
211824,2021,4,No
211826,2021,3,No
211831,2021,3,No
211833,2021,3,No
211836,2021,5,No
211837,2021,5,No
211838,2021,3,No
211841,2021,3,No
211842,2021,3,No
211844,2021,3,No
211845,2021,5,No
211847,2021,5,No
211850,2021,3,No
211851,2021,3,No
211854,2021,1,No
211855,2021,3,No
211856,2021,3,No
211859,2021,3,No
211860,2021,5,No
211865,2021,3,No
211867,2021,1,No
211868,2021,3,No
211870,2021,3,No
211873,2021,5,No
211879,2021,3,No
211881,2021,2,No
211882,2021,4,No
211887,2021,3,No
211888,2021,3,No
211893,2021,3,No
211896,2021,3,No
211902,2021,5,No
211903,2021,2,No
211905,2021,5,No
211906,2021,3,No
211907,2021,4,No
211909,2021,3,No
211910,2021,3,No
211911,2021,3,No
211914,2021,5,No
211918,2021,4,No
211919,2021,3,No
211920,2021,3,No
211921,2021,3,No
211922,2021,4,No
211923,2021,2,No
211925,2021,3,No
211927,2021,4,No
211930,2021,4,No
211931,2021,3,No
211933,2021,3,No
211936,2021,3,No
211939,2021,4,No
211943,2021,3,No
211945,2021,2,No
211946,2021,4,No
211948,2021,4,No
211949,2021,3,No
211950,2021,4,No
211954,2021,4,No
211956,2021,1,No
211958,2021,3,No
211959,2021,3,Yes
211966,2021,3,No
211967,2021,4,No
211968,2021,5,No
211969,2021,2,No
211971,2021,3,No
211972,2021,5,No
211973,2021,2,No
211975,2021,2,No
211976,2021,3,No
211977,2021,3,No
211978,2021,3,No
211979,2021,3,No
211983,2021,3,No
211984,2021,3,No
211985,2021,3,No
211986,2021,4,No
211989,2021,3,No
211993,2021,5,No
211994,2021,3,No
211995,2021,3,No
211997,2021,4,No
212002,2021,4,No
212003,2021,3,No
212005,2021,4,No
212007,2021,1,No
212008,2021,3,No
212009,2021,3,No
212010,2021,3,No
212011,2021,3,No
212012,2021,3,No
212013,2021,3,No
212016,2021,5,No
212019,2021,3,No
212020,2021,2,No
212021,2021,3,No
212029,2021,3,No
212030,2021,3,No
212033,2021,3,No
212034,2021,3,No
212037,2021,1,No
212044,2021,3,No
212051,2021,3,Yes
212053,2021,3,No
212054,2021,4,No
212056,2021,4,No
212058,2021,3,No
212061,2021,5,No
212062,2021,3,No
212063,2021,3,No
212064,2021,3,No
212065,2021,3,No
212067,2021,4,No
212068,2021,3,No
212071,2021,3,No
212072,2021,4,No
212079,2021,2,No
212083,2021,5,Yes
212087,2021,2,No
212089,2021,3,No
212093,2021,3,No
212094,2021,3,No
212095,2021,3,No
212097,2021,5,No
212098,2021,2,No
212099,2021,3,No
212100,2021,2,No
212101,2021,2,No
212104,2021,3,No
212105,2021,3,No
212106,2021,3,No
212107,2021,3,No
212109,2021,3,No
212110,2021,3,No
212112,2021,3,No
212113,2021,3,No
212116,2021,2,No
212122,2021,5,No
212123,2021,3,No
212124,2021,3,No
212125,2021,4,No
212126,2021,3,No
212130,2021,4,No
212131,2021,5,No
212132,2021,3,No
212133,2021,2,No
212134,2021,3,No
212136,2021,5,No
212137,2021,3,No
212141,2021,3,No
212143,2021,5,No
212148,2021,3,No
212150,2021,2,No
212151,2021,3,No
212159,2021,5,No
212162,2021,4,No
212166,2021,3,No
212167,2021,3,Yes
212175,2021,2,No
212180,2021,3,No
212182,2021,2,No
212183,2021,4,No
212184,2021,4,No
212185,2021,2,No
212186,2021,3,No
212187,2021,3,No
212193,2021,3,No
212194,2021,3,No
212195,2021,3,No
212197,2021,3,No
212198,2021,3,No
212199,2021,2,No
212200,2021,3,No
212201,2021,3,No
212202,2021,3,No
212205,2021,3,No
212208,2021,4,No
212213,2021,2,No
212217,2021,5,No
212218,2021,3,No
212219,2021,3,No
212222,2021,5,No
212223,2021,4,No
212229,2021,4,No
212232,2021,2,No
212234,2021,3,No
212235,2021,3,No
212237,2021,3,No
212238,2021,3,No
212240,2021,3,No
212241,2021,4,No
212242,2021,3,No
212243,2021,4,No
212244,2021,3,No
212246,2021,3,No
212247,2021,2,No
212248,2021,3,No
212249,2021,3,No
212252,2021,5,No
212255,2021,3,No
212256,2021,3,No
212257,2021,3,No
212260,2021,4,No
212261,2021,3,No
212266,2021,4,No
212268,2021,4,No
212269,2021,3,No
212273,2021,2,No
212275,2021,3,No
212276,2021,5,No
212277,2021,4,No
212279,2021,3,No
212280,2021,3,No
212282,2021,4,No
212283,2021,3,No
212284,2021,3,No
212285,2021,4,No
212286,2021,4,No
212289,2021,3,No
212290,2021,5,No
212293,2021,4,No
212296,2021,3,No
212297,2021,3,No
212302,2021,3,No
212303,2021,5,No
212305,2021,4,No
212308,2021,4,No
212309,2021,3,No
212310,2021,4,No
212312,2021,3,No
212314,2021,3,No
212316,2021,3,No
212318,2021,2,No
212319,2021,3,No
212320,2021,3,No
212322,2021,5,No
212326,2021,3,No
212328,2021,3,No
212330,2021,2,No
212334,2021,3,No
212335,2021,3,No
212336,2021,3,No
212339,2021,3,No
212341,2021,4,No
212343,2021,2,No
212346,2021,3,No
212347,2021,3,No
212349,2021,3,No
212351,2021,2,No
212352,2021,3,No
212353,2021,3,No
212354,2021,3,No
212360,2021,5,No
212363,2021,3,No
212367,2021,3,No
212370,2021,2,No
212377,2021,3,No
212378,2021,3,No
212379,2021,4,No
212382,2021,3,No
212383,2021,3,No
212384,2021,3,No
212385,2021,3,No
212388,2021,5,No
212393,2021,3,No
212394,2021,4,No
212395,2021,3,No
212397,2021,4,No
212400,2021,4,No
212402,2021,3,No
212404,2021,2,No
212406,2021,3,No
212408,2021,3,No
212409,2021,3,No
212411,2021,3,No
212413,2021,3,No
212414,2021,3,No
212415,2021,4,No
212416,2021,3,No
212418,2021,5,No
212419,2021,3,No
212423,2021,4,No
212424,2021,4,No
212425,2021,3,No
212428,2021,5,No
212429,2021,3,No
212431,2021,3,No
212434,2021,3,No
212436,2021,3,No
212437,2021,3,No
212440,2021,3,No
212443,2021,3,No
212445,2021,5,No
212447,2021,4,No
212448,2021,5,Yes
212449,2021,3,No
212450,2021,3,No
212452,2021,3,No
212454,2021,3,No
212455,2021,3,No
212458,2021,4,No
212461,2021,3,No
212463,2021,3,No
212464,2021,2,No
212468,2021,3,No
212473,2021,3,No
212475,2021,3,No
212476,2021,4,No
212480,2021,3,No
212481,2021,3,No
212483,2021,3,No
212485,2021,3,No
212486,2021,3,No
212488,2021,1,No
212489,2021,1,No
212490,2021,3,No
212492,2021,3,No
212493,2021,3,No
212494,2021,3,No
212495,2021,3,No
212497,2021,3,No
212498,2021,5,No
212500,2021,1,No
212502,2021,3,No
212503,2021,3,No
212505,2021,5,No
212506,2021,3,No
212507,2021,3,No
212508,2021,4,No
212509,2021,2,No
212511,2021,3,No
212513,2021,3,No
212519,2021,3,No
212520,2021,3,No
212521,2021,4,No
212527,2021,3,No
212528,2021,5,No
212530,2021,3,No
212533,2021,3,No
212535,2021,2,No
212537,2021,3,Yes
212540,2021,3,No
212541,2021,4,No
212542,2021,3,No
212543,2021,3,No
212544,2021,5,No
212545,2021,3,No
212546,2021,3,No
212549,2021,5,No
212550,2021,3,No
212552,2021,3,No
212555,2021,2,No
212558,2021,3,No
212560,2021,4,No
212561,2021,3,No
212563,2021,3,No
212564,2021,3,No
212567,2021,3,No
212572,2021,3,No
212573,2021,3,No
212574,2021,2,No
212580,2021,3,No
212582,2021,3,No
212583,2021,4,No
212585,2021,1,No
212590,2021,4,No
212591,2021,3,No
212592,2021,3,No
212593,2021,3,No
212594,2021,3,No
212595,2021,5,No
212599,2021,3,No
212601,2021,3,No
212603,2021,3,No
212605,2021,3,No
212607,2021,4,No
212608,2021,3,No
212610,2021,3,No
212611,2021,4,No
212613,2021,3,No
212614,2021,3,No
212616,2021,3,No
212620,2021,3,No
212621,2021,3,No
212623,2021,3,No
212627,2021,3,No
212628,2021,3,No
212630,2021,5,No
212634,2021,3,No
212638,2021,3,No
212640,2021,3,No
212643,2021,3,No
212649,2021,3,No
212650,2021,4,No
212651,2021,4,No
212655,2021,3,No
212657,2021,3,No
212658,2021,5,No
212660,2021,3,No
212661,2021,4,No
212662,2021,4,No
212663,2021,4,No
212665,2021,3,No
212666,2021,3,No
212667,2021,5,No
212668,2021,3,No
212669,2021,3,No
212672,2021,3,No
212674,2021,3,No
212675,2021,3,No
212676,2021,3,No
212678,2021,3,No
212684,2021,3,No
212685,2021,2,No
212686,2021,4,No
212687,2021,3,No
212688,2021,2,No
212689,2021,4,No
212690,2021,3,No
212692,2021,3,No
212695,2021,3,No
212700,2021,3,No
212702,2021,3,No
212703,2021,3,Yes
212704,2021,4,No
212706,2021,3,No
212707,2021,3,No
212711,2021,4,No
212712,2021,3,No
212713,2021,4,No
212715,2021,2,No
212717,2021,4,No
212719,2021,3,No
212721,2021,3,No
212722,2021,3,No
212726,2021,5,No
212727,2021,3,No
212730,2021,3,No
212733,2021,4,No
212735,2021,3,No
212736,2021,2,No
212738,2021,3,No
212739,2021,3,No
212740,2021,5,No
212743,2021,5,No
212744,2021,3,No
212745,2021,1,No
212748,2021,3,No
212749,2021,3,No
212750,2021,4,No
212753,2021,5,No
212755,2021,4,No
212759,2021,3,No
212761,2021,3,No
212762,2021,1,No
212763,2021,3,No
212765,2021,4,No
212766,2021,3,No
212768,2021,5,No
212769,2021,3,No
212770,2021,4,No
212771,2021,5,No
212774,2021,5,No
212779,2021,4,No
212782,2021,4,No
212786,2021,4,No
212787,2021,2,No
212789,2021,1,No
212790,2021,4,No
212791,2021,3,No
212793,2021,3,No
212794,2021,3,No
212795,2021,3,No
212798,2021,3,No
212799,2021,3,No
212800,2021,3,No
212804,2021,3,No
212805,2021,4,No
212807,2021,3,No
212811,2021,4,No
212815,2021,3,No
212816,2021,4,No
212817,2021,3,No
212818,2021,3,No
212819,2021,3,No
212822,2021,3,No
212825,2021,3,No
212826,2021,5,No
212827,2021,3,No
212828,2021,3,No
212830,2021,3,No
212831,2021,4,No
212832,2021,4,No
212834,2021,5,No
212838,2021,5,No
212840,2021,4,No
212841,2021,1,No
212842,2021,3,No
212843,2021,4,No
212845,2021,3,No
212847,2021,3,No
212849,2021,4,Yes
212850,2021,4,Yes
212853,2021,3,No
212855,2021,3,No
212858,2021,3,No
212859,2021,3,No
212860,2021,4,No
212861,2021,3,No
212862,2021,3,No
212863,2021,1,No
212864,2021,2,No
212865,2021,3,No
212866,2021,5,No
212870,2021,3,No
212873,2021,5,No
212874,2021,4,No
212877,2021,3,No
212879,2021,3,No
212880,2021,3,No
212881,2021,4,No
212883,2021,1,No
212885,2021,3,No
212886,2021,5,No
212887,2021,3,No
212890,2021,3,Yes
212892,2021,5,No
212896,2021,4,No
212899,2021,3,No
212903,2021,3,No
212907,2021,4,No
212908,2021,4,No
212909,2021,3,No
212910,2021,3,No
212913,2021,3,No
212915,2021,3,No
212916,2021,5,No
212917,2021,2,No
212918,2021,3,No
212919,2021,3,No
212920,2021,3,No
212922,2021,4,No
212926,2021,5,No
212929,2021,3,No
212931,2021,4,No
212932,2021,3,No
212933,2021,5,No
212938,2021,4,No
212939,2021,3,No
212940,2021,3,No
212942,2021,4,No
212943,2021,2,No
212946,2021,5,No
212948,2021,3,No
212949,2021,5,No
212951,2021,3,No
212952,2021,4,No
212953,2021,3,No
212954,2021,3,No
212956,2021,4,No
212958,2021,3,No
212959,2021,2,No
212960,2021,3,No
212961,2021,3,No
212962,2021,3,No
212964,2021,3,No
212965,2021,3,No
212968,2021,3,No
212969,2021,3,No
212970,2021,4,No
212975,2021,3,No
212978,2021,3,No
212981,2021,3,No
212982,2021,4,No
212985,2021,3,No
212986,2021,3,No
212989,2021,5,No
212994,2021,3,No
212999,2021,4,No
213001,2021,4,No
213002,2021,3,No
213005,2021,3,No
213006,2021,3,No
213007,2021,4,No
213009,2021,3,No
213011,2021,4,No
213014,2021,5,No
213016,2021,1,No
213018,2021,1,No
213019,2021,3,No
213020,2021,3,No
213021,2021,3,No
213022,2021,3,No
213023,2021,3,No
213030,2021,3,No
213034,2021,2,No
213035,2021,3,No
213038,2021,2,No
213041,2021,3,No
213042,2021,3,No
213043,2021,3,No
213045,2021,3,No
213047,2021,3,No
213048,2021,2,No
213050,2021,3,No
213051,2021,3,No
213052,2021,3,No
213053,2021,3,No
213054,2021,2,No
213059,2021,4,No
213062,2021,3,No
213065,2021,3,No
213066,2021,3,No
213069,2021,3,No
213072,2021,4,No
213076,2021,4,No
213077,2021,3,No
213078,2021,2,No
213079,2021,4,No
213081,2021,1,No
213082,2021,3,No
213087,2021,3,No
213089,2021,4,No
213090,2021,4,No
213091,2021,3,No
213092,2021,3,No
213093,2021,4,No
213095,2021,3,No
213096,2021,4,No
213097,2021,4,No
213099,2021,3,No
213100,2021,4,No
213102,2021,4,No
213103,2021,3,No
213105,2021,3,No
213107,2021,4,No
213108,2021,4,No
213110,2021,2,No
213111,2021,4,No
213112,2021,3,No
213113,2021,2,No
213115,2021,3,No
213119,2021,4,Yes
213121,2021,4,No
213122,2021,3,No
213124,2021,1,No
213127,2021,4,No
213129,2021,3,No
213134,2021,3,No
213136,2021,3,No
213137,2021,2,No
213139,2021,3,No
213140,2021,5,No
213141,2021,4,No
213148,2021,3,No
213151,2021,5,No
213152,2021,2,No
213154,2021,3,No
213157,2021,3,No
213160,2021,3,No
213161,2021,4,No
213162,2021,3,No
213170,2021,3,No
213173,2021,3,No
213174,2021,3,No
213175,2021,3,No
213176,2021,4,No
213178,2021,4,No
213182,2021,5,No
213184,2021,4,No
213189,2021,4,No
213190,2021,3,No
213192,2021,3,No
213193,2021,2,No
213194,2021,3,No
213202,2021,4,No
213203,2021,4,No
213205,2021,5,No
213207,2021,3,No
213208,2021,3,No
213211,2021,2,No
213212,2021,3,No
213217,2021,3,No
213220,2021,3,No
213222,2021,3,No
213224,2021,4,No
213226,2021,3,No
213229,2021,4,No
213230,2021,3,No
213232,2021,4,No
213233,2021,3,No
213234,2021,4,No
213237,2021,3,No
213242,2021,3,No
213244,2021,3,No
213247,2021,3,No
213249,2021,4,No
213250,2021,2,No
213251,2021,3,No
213254,2021,3,No
213255,2021,3,No
213257,2021,4,No
213259,2021,3,No
213260,2021,4,No
213262,2021,3,No
213265,2021,3,No
213266,2021,3,No
213268,2021,3,No
213269,2021,3,No
213270,2021,3,No
213276,2021,3,No
213279,2021,3,No
213282,2021,2,No
213284,2021,3,No
213286,2021,4,No
213287,2021,4,No
213288,2021,2,No
213293,2021,3,No
213297,2021,4,No
213298,2021,3,No
213303,2021,3,No
213304,2021,4,No
213305,2021,3,No
213307,2021,5,No
213308,2021,3,No
213309,2021,5,No
213311,2021,4,No
213313,2021,5,No
213314,2021,4,No
213315,2021,5,No
213317,2021,3,No
213318,2021,3,No
213319,2021,3,No
213320,2021,3,No
213322,2021,3,No
213323,2021,2,No
213324,2021,2,No
213325,2021,3,No
213326,2021,4,No
213329,2021,3,No
213331,2021,3,No
213334,2021,3,No
213335,2021,3,No
213336,2021,3,No
213338,2021,3,No
213340,2021,3,No
213341,2021,4,No
213342,2021,4,No
213344,2021,3,No
213345,2021,4,No
213347,2021,3,No
213348,2021,2,No
213354,2021,2,No
213356,2021,5,No
213359,2021,4,No
213360,2021,3,No
213365,2021,3,No
213366,2021,4,No
213368,2021,4,No
213372,2021,2,No
213373,2021,3,No
213377,2021,3,No
213378,2021,3,No
213380,2021,4,No
213382,2021,3,No
213384,2021,2,No
213385,2021,3,No
213387,2021,4,No
213389,2021,3,No
213391,2021,3,No
213392,2021,4,No
213394,2021,3,No
213395,2021,3,No
213396,2021,4,No
213399,2021,4,No
213400,2021,3,No
213401,2021,5,No
213402,2021,3,No
213405,2021,4,No
213407,2021,3,No
213408,2021,2,No
213412,2021,4,No
213414,2021,4,No
213417,2021,3,No
213419,2021,2,No
213420,2021,3,No
213421,2021,3,No
213422,2021,3,No
213424,2021,3,No
213425,2021,3,No
213427,2021,3,No
213430,2021,3,No
213432,2021,5,No
213433,2021,3,No
213437,2021,4,No
213438,2021,3,No
213442,2021,3,No
213447,2021,3,No
213448,2021,4,No
213450,2021,4,No
213455,2021,5,No
213456,2021,2,No
213457,2021,5,No
213459,2021,4,No
213463,2021,3,No
213467,2021,3,No
213470,2021,2,No
213471,2021,3,No
213473,2021,3,No
213474,2021,3,No
213476,2021,3,No
213477,2021,5,No
213478,2021,3,No
213480,2021,3,No
213481,2021,3,No
213483,2021,3,No
213484,2021,4,No
213491,2021,2,No
213493,2021,3,No
213497,2021,3,No
213498,2021,1,No
213499,2021,2,No
213502,2021,5,No
213503,2021,3,No
213505,2021,3,No
213507,2021,4,No
213510,2021,3,No
213514,2021,3,No
213517,2021,3,No
213518,2021,5,Yes
213521,2021,3,No
213522,2021,5,No
213524,2021,3,No
213525,2021,4,No
213529,2021,3,No
213530,2021,3,No
213532,2021,5,No
213533,2021,3,No
213534,2021,3,No
213537,2021,4,No
213541,2021,1,No
213542,2021,3,No
213546,2021,3,No
213547,2021,4,No
213548,2021,3,No
213550,2021,3,No
213551,2021,5,No
213552,2021,3,No
213554,2021,4,No
213558,2021,3,No
213561,2021,2,No
213562,2021,3,No
213563,2021,3,No
213565,2021,4,No
213566,2021,4,No
213570,2021,2,No
213571,2021,4,No
213572,2021,4,Yes
213575,2021,3,No
213576,2021,3,No
213578,2021,4,No
213579,2021,3,No
213582,2021,3,No
213583,2021,3,No
213586,2021,3,No
213588,2021,3,No
213590,2021,3,No
213592,2021,5,No
213593,2021,5,No
213598,2021,3,No
213600,2021,3,No
213604,2021,4,No
213606,2021,3,No
213608,2021,3,No
213609,2021,3,No
213611,2021,2,No
213612,2021,2,No
213613,2021,3,No
213615,2021,3,No
213616,2021,5,Yes
213619,2021,3,No
213620,2021,3,No
213622,2021,4,No
213624,2021,3,No
213629,2021,3,No
213634,2021,4,No
213635,2021,1,No
213637,2021,4,No
213639,2021,3,No
213642,2021,4,No
213643,2021,3,No
213644,2021,3,No
213649,2021,3,No
213650,2021,3,No
213652,2021,5,No
213653,2021,3,No
213654,2021,3,No
213655,2021,3,No
213656,2021,3,No
213663,2021,5,No
213664,2021,3,No
213666,2021,3,No
213667,2021,5,No
213669,2021,2,No
213670,2021,1,No
213671,2021,4,No
213672,2021,5,No
213673,2021,3,No
213676,2021,3,No
213677,2021,4,No
213678,2021,4,No
213680,2021,3,No
213681,2021,3,No
213682,2021,3,No
213684,2021,4,No
213685,2021,4,No
213687,2021,4,No
213688,2021,3,No
213691,2021,5,No
213692,2021,4,No
213693,2021,1,No
213694,2021,3,No
213695,2021,5,No
213696,2021,4,No
213701,2021,3,No
213706,2021,3,No
213707,2021,3,No
213708,2021,4,No
213710,2021,3,No
213711,2021,4,No
213715,2021,3,No
213717,2021,4,No
213719,2021,5,No
213720,2021,2,No
213722,2021,3,No
213723,2021,3,No
213727,2021,4,No
213729,2021,4,No
213730,2021,3,No
213731,2021,3,No
213732,2021,3,No
213736,2021,2,No
213737,2021,3,No
213738,2021,5,Yes
213740,2021,4,No
213744,2021,4,No
213745,2021,5,No
213746,2021,1,No
213749,2021,3,No
213753,2021,3,No
213754,2021,3,No
213756,2021,4,No
213758,2021,4,No
213760,2021,3,No
213761,2021,2,No
213764,2021,3,No
213765,2021,3,No
213767,2021,3,No
213768,2021,3,No
213769,2021,5,No
213777,2021,2,No
213780,2021,3,No
213783,2021,4,No
213784,2021,4,No
213785,2021,3,No
213786,2021,5,No
213792,2021,3,No
213793,2021,5,No
213794,2021,3,No
213795,2021,3,No
213799,2021,3,No
213803,2021,2,No
213804,2021,4,No
213807,2021,4,No
213808,2021,2,No
213811,2021,3,No
213813,2021,3,No
213817,2021,3,No
213819,2021,2,No
213821,2021,4,No
213823,2021,3,No
213826,2021,4,No
213831,2021,3,No
213835,2021,1,No
213838,2021,4,No
213844,2021,4,No
213845,2021,3,No
213846,2021,3,No
213851,2021,3,No
213854,2021,3,No
213856,2021,3,No
213857,2021,4,No
213861,2021,3,No
213865,2021,3,No
213867,2021,4,No
213872,2021,3,No
213873,2021,3,No
213877,2021,4,No
213880,2021,4,No
213882,2021,5,No
213886,2021,4,No
213887,2021,2,No
213892,2021,3,No
213893,2021,3,No
213894,2021,3,No
213896,2021,3,No
213898,2021,4,No
213901,2021,3,No
213902,2021,2,No
213903,2021,3,No
213905,2021,3,No
213907,2021,3,No
213913,2021,2,No
213914,2021,4,No
213917,2021,3,No
213921,2021,3,No
213922,2021,3,No
213923,2021,4,No
213927,2021,3,No
213928,2021,3,No
213930,2021,4,No
213932,2021,5,No
213934,2021,4,No
213936,2021,3,No
213939,2021,2,No
213940,2021,2,No
213941,2021,3,No
213945,2021,3,No
213946,2021,3,No
213948,2021,4,No
213949,2021,3,No
213950,2021,2,No
213951,2021,4,No
213952,2021,4,No
213955,2021,5,No
213957,2021,4,No
213959,2021,3,No
213962,2021,3,No
213967,2021,3,No
213968,2021,4,No
213970,2021,4,No
213971,2021,3,No
213975,2021,5,No
213978,2021,3,No
213979,2021,5,No
213982,2021,2,No
213986,2021,2,No
213987,2021,4,No
213988,2021,5,No
213989,2021,3,No
213990,2021,2,No
213994,2021,2,No
213997,2021,3,No
213998,2021,4,No
214003,2021,3,No
214005,2021,3,No
214006,2021,3,No
214007,2021,2,No
214008,2021,5,No
214011,2021,3,No
214012,2021,3,No
214013,2021,1,No
214014,2021,3,No
214016,2021,3,No
214017,2021,4,No
214018,2021,3,No
214021,2021,3,No
214022,2021,4,No
214024,2021,3,No
214025,2021,3,No
214026,2021,3,No
214028,2021,3,No
214029,2021,3,No
214031,2021,1,No
214035,2021,4,No
214038,2021,4,No
214039,2021,3,No
214042,2021,5,No
214043,2021,3,No
214045,2021,4,No
214050,2021,3,No
214052,2021,3,No
214053,2021,3,No
214054,2021,3,No
214055,2021,4,No
214056,2021,3,No
214058,2021,5,No
214060,2021,3,No
214061,2021,4,No
214062,2021,3,No
214064,2021,2,No
214065,2021,3,No
214067,2021,4,No
214068,2021,3,No
214069,2021,4,No
214072,2021,3,No
214074,2021,3,No
214076,2021,3,No
214081,2021,3,No
214082,2021,3,No
214084,2021,4,No
214089,2021,4,No
214093,2021,4,No
214097,2021,3,No
214099,2021,5,No
214100,2021,3,No
214101,2021,3,No
214103,2021,3,No
214105,2021,4,No
214107,2021,4,No
214108,2021,2,No
214109,2021,3,No
214111,2021,3,No
214115,2021,3,No
214118,2021,3,No
214119,2021,5,No
214122,2021,3,No
214123,2021,3,No
214124,2021,3,No
214130,2021,4,No
214132,2021,3,No
214134,2021,3,No
214135,2021,3,No
214138,2021,4,No
214139,2021,3,No
214141,2021,2,No
214143,2021,3,No
214145,2021,3,No
214146,2021,3,No
214147,2021,3,No
214150,2021,3,No
214151,2021,3,No
214152,2021,3,No
214153,2021,3,No
214154,2021,3,No
214155,2021,2,No
214156,2021,3,No
214159,2021,4,No
214166,2021,3,No
214168,2021,3,No
214170,2021,2,No
214172,2021,5,No
214173,2021,3,No
214174,2021,3,No
214175,2021,5,No
214176,2021,3,No
214178,2021,5,No
214179,2021,4,No
214181,2021,5,No
214184,2021,3,No
214185,2021,4,No
214186,2021,4,No
214187,2021,4,No
214190,2021,3,No
214191,2021,3,No
214192,2021,3,No
214193,2021,4,No
214194,2021,4,No
214196,2021,3,No
214197,2021,3,No
214198,2021,3,No
214199,2021,3,No
214200,2021,3,No
214201,2021,2,No
214202,2021,3,No
214203,2021,4,No
214205,2021,3,No
214206,2021,3,No
214208,2021,2,No
214210,2021,2,No
214211,2021,3,No
214213,2021,2,No
214215,2021,5,No
